Var1,Var2,Var3,Var4,,,,
5241,1573,4967.1,222.82,3921.4,3000,215.23,1
5242,1131.3,1749.5,341.08,12510,3000,125.65,1
5242,1543.9,5040,222.82,6323.1,3000,117.3,1
5245,1470.1,5591.7,-11.338,3323.5,3000,191.15,1
5245,1639,5023.3,575.51,2662.4,3000,262.34,1
5252,4955.7,2600,200.43,10326,3000,115.4,1
5253,4983.7,2613.5,200.43,16918,3000,132.91,1
5256,3787.3,2503.4,168.1,6006.1,3000,-111.34,1
5256,5038.1,2649,168.31,6370,3000,127.24,1
5257,3755,2490.9,168.1,7802.2,3000,142.58,1
5257,5023,2648.8,168.31,11593,3000,129.72,1
5258,5047.1,2672.9,168.31,12447,3000,128.44,1
5259,4977.8,2664.1,168.31,4392.1,3000,107.09,1
5259,3321.6,1799.5,-266.22,5966.3,3000,104.16,0
5260,3309.1,1783,-266.22,14836,3000,131.5,0
5261,3314.5,1777.1,-266.22,15476,3000,122.63,0
5261,4860,2564.1,-90.315,7559.7,3000,141.9,0
5262,3321.4,1772.7,-266.22,9430.4,3000,121.5,0
5262,2259.1,2389.9,152.99,4134.1,3000,82.187,1
5265,3307,1784.8,-270.02,12856,3000,120.12,0
5274,3433.5,2472.3,75.52,5191,3000,144.56,1
5275,3417.4,2493.5,75.52,11168,3000,145.35,1
5275,2280.6,3242.3,-18.055,7802,3000,188.17,1
5276,3409.4,2466.5,75.52,6894.1,3000,160.25,1
5276,2334.5,3183.1,-18.055,9381.6,3000,160.77,0
5277,2296.6,3232.6,-18.055,7154.1,3000,124.1,1
5281,3963.5,160.53,-568.34,3870.5,3000,128.41,0
5282,2225.9,3300.5,9.5087,12039,3000,134.54,1
5283,2312,3241,9.5087,8971,3000,153.72,0
5286,5233.9,2703.8,261.69,5042.5,3000,-94.658,1
5287,5140.7,2655.4,261.69,7029.9,3000,110.52,1
5287,2712.5,3206.7,150.15,8660.4,3000,130.25,1
5288,2713.1,3208.1,150.15,13104,3000,154.06,1
5288,2770,2402.8,-124.6,11445,3000,169.77,0
5288,5882.9,2969.4,-268.32,5247.2,3000,122.05,0
5289,2697.4,3209.4,150.15,8762.7,3000,155.07,1
5289,2775,2366.2,-124.6,11914,3000,151.56,0
5290,2730.7,3186.6,150.15,3854.9,3000,139.29,1
5290,2777,2339.9,-124.6,10839,3000,118.05,0
5290,5147.1,2715.3,151.04,7106.6,3000,129.14,1
5295,4424.9,2533.1,125.96,9802.8,3000,141.75,1
5296,4489.5,2591.4,125.96,6712.1,3000,120.42,1
5300,2687.5,3187,116.58,7310.7,3000,140.9,1
5301,1346,1818.8,181.99,3778.6,3000,121.12,1
5302,1322.9,1797.4,181.99,8863.9,3000,158.97,1
5302,3091.1,1899.9,-296.33,7246.5,3000,123.81,0
5303,1310.4,1795.1,181.99,4782.4,3000,89.655,1
5303,1725.6,4329.3,268.46,10135,3000,125.49,1
5307,1326.8,1828.2,275.04,8209.6,3000,145.09,1
5308,1312,1803.2,275.04,9973.7,3000,138.49,1
5309,1304.1,1809.9,275.04,12149,3000,110.06,1
5309,4209,2582.1,159.35,12850,3000,136.14,1
5311,4244,2614.1,139.69,7338.3,3000,119.46,1
5311,1350.2,1828.3,231.83,5418.9,3000,123.72,1
5312,4207.4,2607.8,139.69,13643,3000,123.04,1
5313,4221.7,2576,139.69,10810,3000,134.29,1
5318,2746,2501,-192.2,8201.5,3000,138.34,0
5319,2719.2,2526.2,-192.2,5648.9,3000,170.86,0
5322,5103.9,2725.4,-56.058,3549.3,3000,168.63,1
5328,2331.4,3530.6,120.24,11683,3000,112.2,1
5329,2317.3,3556.6,120.24,14771,3000,114.17,1
5330,2321.8,3507.4,120.24,5587.8,3000,119.98,1
5331,5751.4,2874.3,-103.02,7212.1,3000,168.85,0
5337,2637.2,3292.7,87.679,8656,3000,95.595,1
5338,2645.1,3273.3,87.679,10743,3000,141.5,1
5338,1476.1,5224.9,52.595,5382.4,3000,163.84,1
5341,1468.9,5228.1,32.202,8430.2,3000,130.15,1
5342,1397.1,5197.2,32.202,9531.6,3000,131.7,1
5342,3262.2,1823.8,-296.93,7569,3000,122.41,0
5343,1438.2,5181.8,32.202,8472.9,3000,147.89,1
5346,3757.2,2501.4,260.64,12243,3000,133.66,1
5347,3771.1,2486.6,260.64,12397,3000,116.59,1
5348,2879.2,2412.1,95.476,13146,3000,140.33,1
5349,2865.4,2429,95.476,7892.4,3000,125.5,1
5349,4092.3,2585.1,48.69,7900,3000,144.83,1
5350,4118.8,2650.6,48.69,6650.5,3000,86.704,1
5351,3251.5,1845.7,-345.57,6446.3,3000,122.47,0
5354,2798.2,2270.9,-154.51,5294.1,3000,126.3,0
5355,2812.5,2261.4,-154.51,9766.2,3000,139.68,0
5358,1461.8,5206.6,442.03,4082.2,3000,126.12,1
5359,2170.4,3710.7,133.07,10659,3000,108.4,1
5359,5985.2,3276.1,193.93,4828.7,3000,106.3,1
5361,4284.3,2600.6,123.06,13656,3000,125.78,1
5362,4263.8,2593.7,123.06,11037,3000,142.34,1
5365,6059.6,3280.7,414.7,5553.5,3000,118.77,1
5368,4932.4,2605.2,126.49,19076,3000,142.33,1
5369,4942.4,2599,126.49,11292,3000,140.07,1
5371,4884.3,2567.6,196.3,7719.2,3000,163.73,1
5375,2267.2,3653.3,206.64,10102,3000,127.79,1
5376,2151.3,3462.2,206.64,11478,3000,130.58,1
5377,2142.3,3487.5,206.64,10276,3000,108.82,1
5378,2240,3629.3,206.64,10924,3000,141.77,1
5379,2355.6,3258.1,-45.559,4651.3,3000,277.89,0
5380,2221.3,3651.2,206.64,11961,3000,122.97,1
5383,3661.9,2437.1,211.16,9638.5,3000,126.05,1
5385,917.56,1706,310.22,7317.1,3000,130.95,1
5386,884.48,1729,310.22,9545.3,3000,116.31,1
5387,886.11,1732.3,310.22,6053.6,3000,138.43,1
5396,2563.7,3341,127.05,7752,3000,119.46,1
5397,2521.1,3336.8,127.05,10935,3000,134.93,1
5398,2534.3,3331.4,127.05,11788,3000,123.57,1
5403,1890.7,2160,289.9,4543.5,3000,124.05,1
5404,1896.5,2167.2,289.9,10712,3000,122.73,1
5404,403.41,1156.2,201.24,7768.5,3000,129.81,1
5405,1499.2,4811.8,45.899,3891.8,3000,160.5,1
5407,6051.8,2992,-144.46,6015.5,3000,140.38,0
5407,407.47,1128.5,258.59,6284.6,3000,142.74,1
5408,405.69,1064.7,258.59,6870.1,3000,100.48,1
5410,3347.5,2621.1,157.52,10250,3000,128.27,1
5411,3356.2,2638.2,157.52,13616,3000,129.48,1
5412,3349.3,2595.2,157.52,8916.1,3000,97.731,1
5414,4728.6,2549.4,200.86,9829.8,3000,123.25,1
5416,3366.4,2626.7,164.14,7885.1,3000,130.4,1
5417,3333.4,2625.3,164.14,14940,3000,115.2,1
5418,3360.3,2637.2,164.14,12998,3000,136.56,1
5419,3351,2626.9,164.14,7503,3000,127.68,1
5419,1918.7,2187.6,202.56,6261.9,3000,113.71,1
5421,644.39,1635.6,228.02,7669.9,3000,109.83,1
5421,2677.7,3221.2,200.78,8924.8,3000,139.31,1
5422,583.05,1615.4,228.02,7198.1,3000,163.85,1
5423,531.43,1580.2,228.02,3639.6,3000,150.15,1
5425,5221.4,2783.2,26.416,4070.9,3000,145.33,1
5426,5170.5,2744.6,26.416,6296.6,3000,122.31,1
5429,3284.8,2656.8,198.02,3696.1,3000,154.22,1
5430,3392.9,2693.9,198.02,4227.2,3000,137.09,1
5436,2346.1,2311,203.84,8658.7,3000,151.08,1
5437,2319.8,2339.4,203.84,14771,3000,128.41,1
5437,1687.7,4415,235.71,8698,3000,123.28,1
5438,2341.6,2358.8,203.84,9697.4,3000,115.71,1
5438,1644.8,4290.9,235.71,4272,3000,89.879,1
5439,1715.3,4403.9,235.71,7798,3000,128.11,1
5440,4259.6,2469,-164.97,7295.3,3000,142.03,0
5441,4269.7,2494,-164.97,4860.4,3000,118.76,0
5443,3253.5,2733.1,167.14,4612.4,3000,109.56,1
5444,3255.4,2693.6,167.14,4570.8,3000,95.707,1
5444,1442.6,1934.9,518,3229.6,3000,210.89,1
5445,4283,2551.3,-50.295,5251.3,3000,150.56,0
5446,4543.8,2625.3,-24.934,7827,3000,142.06,1
5446,2169.9,2302.5,253.04,7756,3000,138.1,1
5446,3193.1,2718,86.76,3726.9,3000,147.42,1
5447,3647.5,655.27,-316.91,6497.4,3000,171.78,0
5448,3706.4,673.75,-316.91,6714.9,3000,117.04,0
5448,1875.1,4052.3,92.65,7098.9,3000,145.62,1
5449,1910.2,4052.8,92.65,14794,3000,130.43,1
5450,2130.9,2230.1,169.6,4931.7,3000,140.69,1
5451,1427.6,1887.2,225.52,12837,3000,125.99,1
5452,1418.3,1882.7,225.52,10968,3000,127.85,1
5456,1517,5922.7,-266.13,4265.1,3000,119.93,0
5457,2069.6,3600.1,46.166,3701.6,3000,118.4,1
5459,2448.8,3051.8,-100.48,6605.8,3000,157.93,0
5460,2292.4,3093.8,-100.48,5266.4,3000,95.933,1
5464,6196.7,3451.8,283.38,3936.8,3000,102.49,0
5465,6187.2,3526.3,283.38,8502,3000,118.79,1
5467,6193.9,3488.1,303.85,7820.9,3000,130.32,1
5468,6208.1,3488.4,303.85,12961,3000,100.08,1
5469,6188.1,3528.5,303.85,8436,3000,138.92,1
5469,1572.8,6015.7,-64.434,4133.2,3000,230.39,0
5469,1899.9,2168.2,275.82,11567,3000,130.54,1
5470,6176.2,3497.7,303.85,10984,3000,113.52,1
5470,4781.1,2592.8,-90.008,8519.5,3000,150.99,0
5471,1925.6,2226.2,233.93,7368.6,3000,146.69,1
5472,4766.4,2589.6,-16.759,6635.7,3000,153.14,1
5472,6263.1,3513.8,233.89,6361.4,3000,123.89,1
5477,5166.8,2708.2,154.87,3832.5,3000,128.83,1
5478,3104.1,2956.8,167.14,10299,3000,118.59,1
5479,3121.8,2924.5,167.14,14457,3000,121.5,1
5479,2405.6,3088.1,-64.044,1880.8,3000,335.65,0
5481,3112.5,2948.8,167.14,15004,3000,131.04,1
5482,3100.2,2956.1,167.14,12241,3000,125.12,1
5483,455.21,1315.1,240.11,5266.9,3000,138.19,1
5484,3103.7,2959.6,67.119,7251.2,3000,131.9,1
5485,5287.7,2734.8,199.76,7092.6,3000,124.15,1
5486,1099.5,1778.3,248.3,3984.7,3000,147.92,1
5489,3134.6,2966.6,181.13,7430.9,3000,122.45,1
5490,3103.2,2962.9,181.13,6228.2,3000,130.01,1
5491,3112.1,2954.6,181.13,12376,3000,146.02,1
5492,3082.6,2987.2,181.13,4851.2,3000,148.74,1
5497,3099.2,2950.8,206.48,10175,3000,135.68,1
5498,1891.3,3945.3,272.93,13613,3000,116.4,1
5499,1949.3,3865.2,272.93,8351.5,3000,130.11,1
5506,3409.8,1596.7,-404.88,5762.8,3000,131.83,0
5507,3443.6,1607.5,-404.88,13657,3000,142.81,0
5507,3734.2,402.39,-488.33,4243.5,3000,109.73,0
5508,3449.8,1633.9,-404.88,10539,3000,139.05,0
5508,4783.6,2576.4,-122.13,4171.8,3000,176.75,0
5508,2410.9,2363.8,172.68,10712,3000,136.06,1
5509,3461.4,1634.2,-404.88,10533,3000,138.87,0
5509,4777.9,2596.2,-122.13,8754.8,3000,168.25,0
5509,2389.3,2327.4,172.68,15666,3000,119.74,1
5510,3445.4,1591.4,-404.88,12015,3000,139.17,0
5510,4794.6,2586.1,-122.13,7605.3,3000,174.64,0
5510,2420.9,2334.7,172.68,10198,3000,141.69,1
5511,4797.3,2596.1,-122.13,8660.3,3000,163.92,0
5511,1889.1,2189.4,220.9,6631.5,3000,128.29,1
5512,1908.5,2130.8,220.9,4537.5,3000,95.993,1
5512,5983,3257.7,467.23,5842.3,3000,165.83,1
5514,1934.6,3772.9,102.82,11130,3000,145.01,1
5515,1989.4,3742.5,102.82,10577,3000,107.52,1
5520,1600.7,4771.3,236.67,5252.3,3000,124.67,1
5521,4101.8,2595.7,151.93,11324,3000,75.712,1
5522,4143.8,2577.2,151.93,12755,3000,127.12,1
5523,4090.3,2602.6,151.93,9345.4,3000,165.01,1
5523,1830.7,4133.4,158.73,6023.9,3000,67.056,1
5524,2176.3,3680.9,121.89,11423,3000,125.31,1
5527,2169.7,3719.3,87.808,7063.1,3000,256.43,1
5527,1851,3997.2,310.38,6635,3000,271.43,1
5528,1816.4,4062.5,310.38,12620,3000,137.2,1
5530,5162.1,2696.1,-106.74,6767.1,3000,143.22,0
5531,5176.8,2736.5,-106.74,7662.9,3000,185.31,0
5532,5367.3,2872.4,184.43,7078.8,3000,144.52,1
5535,1433.2,6016.5,30.907,7186.4,3000,211.66,1
5535,1992.1,3665.2,84.977,5775.2,3000,138.35,1
5536,1781.5,2122.4,221.84,6310.4,3000,121.2,1
5537,1792.3,2090.4,221.84,14815,3000,121.91,1
5537,1395.3,6037.5,-81.35,6514.9,3000,203.41,1
5538,1567.5,5981.7,-81.35,7352.1,3000,157.43,0
5538,1211.8,1797.9,190.95,7216.8,3000,119.14,1
5539,1439.7,5957.5,-81.35,6508,3000,130.15,1
5539,1195.4,1771.4,190.95,11557,3000,117.56,1
5541,510.22,1483.5,279.93,6500.8,3000,129.8,1
5543,2484.3,3395.9,201,6099.1,3000,131.16,1
5543,6225.2,3560.4,263.33,5919.2,3000,135.9,1
5545,551.3,1493.1,257.03,6072.5,3000,144.68,1
5547,1636.7,4601.3,200.66,7426.2,3000,122.48,1
5547,2347.3,3577.7,151.78,8004.3,3000,142.73,1
5548,2328.8,3554.1,151.78,15973,3000,133.19,1
5548,556.61,1531,388.74,5090.8,3000,158.66,1
5549,2382.9,3574,151.78,6830,3000,130.19,1
5549,581.74,1478.7,388.74,5785,3000,129.24,1
5550,4942.3,2618.9,-113.21,9234.2,3000,150.85,0
5551,4920.9,2653.8,-113.21,11112,3000,138.12,0
5552,4930.1,2684.8,-113.21,5675.6,3000,180.52,0
5556,3278.7,2428.4,156.89,8359.1,3000,84.605,1
5559,3614.1,2462.2,108.44,5025.7,3000,109.89,1
5560,3512.7,2475.4,108.44,4424.6,3000,145.89,1
5560,3118.6,1886.6,-341.24,9853.6,3000,126.14,0
5560,2258.2,3218.6,48.256,3654.2,3000,146.81,1
5566,3120.2,1895,-351.39,5193.4,3000,167.46,0
5567,3149.1,1872.3,-351.39,20480,3000,117.11,0
5567,530.18,1470.1,436.64,8057.1,3000,138.45,1
5568,3110.4,1870.4,-351.39,9325.7,3000,140.96,0
5569,3115.6,1872.5,-351.39,18747,3000,119.36,0
5570,3139.9,1862.8,-351.39,10408,3000,116.93,0
5587,3457.2,1257,-294.75,6359,3000,132.73,0
5588,2164,3695.9,148.53,7703.7,3000,116.83,1
5588,5746.5,3125.6,192.75,5716.1,3000,122.09,1
5589,2152.9,3697.6,148.53,9012.6,3000,131.88,1
5591,4777.2,2528.7,178.9,7176.1,3000,117.07,1
5592,4766.8,2530.1,178.9,10428,3000,140.15,1
5592,2199.7,3674.3,166.68,9699.5,3000,123.72,1
5593,4760.6,2550.7,178.9,13476,3000,116.89,1
5593,2210.7,3711.9,166.68,4498.9,3000,142.65,1
5594,4799.9,2524.2,178.9,4258.6,3000,115.8,1
5596,1612.9,4555.9,146.37,12993,3000,140.15,1
5598,1584.6,4570,113.42,5473.8,3000,127.47,1
5602,3345.5,2602.1,139.08,8460.5,3000,127.36,1
5603,3380.7,2622.7,139.08,12931,3000,130.63,1
5606,2173.3,3519.9,109.69,7673.4,3000,124.75,1
5609,3603.9,673.73,-524.02,3645.8,3000,136.23,0
5610,1462.5,5083.9,82.013,8413.1,3000,133.05,1
5611,1460,5053.3,82.013,11018,3000,120.67,1
5613,2671.7,2667.1,-129.89,9155,3000,147.06,0
5614,2668.1,2652.1,-129.89,12789,3000,142.7,0
5614,6187.7,3489.4,174.09,8148.1,3000,112.38,1
5615,6236.8,3517.2,174.09,8242.4,3000,130.35,1
5620,2872.3,2400.8,193.52,4326.9,3000,132.21,1
5620,3836.3,2452.3,52.461,5417.2,3000,132.67,1
5621,2942.1,2435.7,193.52,4230,3000,169.64,1
5622,2375.8,2363.4,217,14610,3000,121.86,1
5623,2373.1,2341.2,217,15794,3000,123,1
5623,3438,1477.6,-419.58,7799.2,3000,118.78,0
5624,2401.8,2365,217,9623.5,3000,116.04,1
5625,1465.2,5335.2,20.135,8181.2,3000,131.64,1
5625,6235.2,3089.7,-208.08,5750.6,3000,193.28,0
5626,1473,5271.3,20.135,7339.2,3000,156.81,0
5626,6241.8,3093.1,-208.08,1.03E+12,3000,-52.524,0
5627,1439.2,5313.8,20.135,8525.2,3000,145.5,1
5629,2907.2,2417.9,147.75,13487,3000,121.82,1
5630,2900.5,2400.2,147.75,7683.3,3000,147.36,1
5632,2874.1,2408.6,54.754,4295.1,3000,174.58,1
5634,3089.3,2942.3,176.22,5875.5,3000,125.41,1
5635,1532.3,4878.3,52.14,6700,3000,154.18,0
5635,1812.3,4126.1,237.28,6630.1,3000,126.21,1
5636,1526.2,4882.7,52.14,10141,3000,163.77,1
5636,1776,4135.9,237.28,4683.6,3000,152.18,1
5638,1521.3,4925.2,12.002,4854.3,3000,168.17,1
5639,1497,4947.1,12.002,4823.9,3000,121.78,1
5644,1485.3,5148.3,447.78,3844.3,3000,152.54,1
5645,1500.2,5188.6,447.78,8205.3,3000,168.65,1
5646,1458.8,5186.1,447.78,6166.2,3000,179.57,1
5646,4290.3,2556.6,137.7,9419.3,3000,117.33,1
5647,4285.2,2583.8,137.7,12883,3000,135.79,1
5649,6082.8,3333.5,206.23,5848.8,3000,91.552,1
5650,6071,3365.7,206.23,9514.4,3000,144.99,1
5655,3443.1,1477.8,-389.88,9579.8,3000,139.75,0
5655,1656.1,4524.4,410.57,10804,3000,145.96,1
5659,6235.9,3058.3,-189.02,9676.1,3000,132.78,0
5660,6204.2,3104.3,-189.02,8221.7,3000,108.54,0
5661,6190.4,3135.2,-189.02,4884.6,3000,158.42,0
5668,3146.8,2888,202.41,11071,3000,148.21,1
5669,3139.8,2930.3,202.41,10993,3000,127.56,1
5671,2355.8,3246.2,-76.696,4585.5,3000,161.52,0
5673,1450.1,5254.3,-386.11,5030,3000,64.733,0
5678,5148.3,2741.5,-83.551,6581.8,3000,221.58,1
5678,4714.7,2551.3,181.8,3852.5,3000,276.48,1
5679,5218.1,2717.8,-83.551,7980.9,3000,193.04,0
5679,4728.2,2576.1,181.8,9349.3,3000,189.53,1
5680,4726.9,2562.3,181.8,9571.4,3000,158.99,1
5681,4710.9,2553.2,181.8,13881,3000,123.49,1
5682,4712.2,2531.1,181.8,10249,3000,169.18,1
5682,5266,2726.2,-51.221,3949.9,3000,262.25,1
5683,5179.9,2777.6,-51.221,3706.2,3000,159.79,1
5684,4725,2562.2,188.6,10919,3000,118.66,1
5685,4741,2504.9,188.6,10521,3000,147.84,1
5685,3282.3,1778.6,-481.24,9246.8,3000,143.41,0
5687,1777.7,4124.1,463.73,4243.9,3000,96.209,1
5688,1750.5,4109.4,463.73,4938.6,3000,162.99,1
5688,2218.6,3726.6,-466.22,3557.8,3000,124.68,0
5693,3046.5,3019.5,137.34,6764.1,3000,129.01,1
5694,3023.7,3032.5,137.34,12972,3000,130.53,1
5697,1634.3,4717.2,430.01,6307.4,3000,136.97,1
5697,2560.2,2447.9,186.45,3936.2,3000,118.21,1
5698,2576.1,2413.9,186.45,13249,3000,125.02,1
5699,1506.4,5783.4,-80.805,3297.7,3000,214.79,0
5700,6209.3,3503.5,226.87,7538.3,3000,147.64,1
5706,2127.5,3484.1,38.732,6032.9,3000,217.55,1
5706,2470.1,2959.3,-124.68,3754.8,3000,267.71,0
5707,2471.2,2966.2,-124.68,5877.6,3000,260.99,0
5707,3512.4,2498.3,198.66,8324.2,3000,144,1
5708,2148.1,3457.6,128.25,10976,3000,131.06,1
5711,3101.1,1919.4,-232,4911.9,3000,132.46,0
5712,5316.6,2749.1,192.25,8883.1,3000,156.48,1
5714,3468.2,952.83,-296.45,7373,3000,150.86,0
5715,2467.4,2899.2,-34.058,4107.8,3000,149.88,0
5716,2486.1,2919,-34.058,5964.2,3000,104.09,0
5716,5356.9,2758.4,187.17,6526,3000,127.82,1
5717,1053.2,1763.3,232.15,4570,3000,113.93,1
5718,1082.4,1751.2,232.15,12590,3000,114.41,1
5718,3044.7,1919.7,-290.39,4205.9,3000,-111.57,0
5718,1692.7,4360.8,425.72,9232.9,3000,128.5,1
5719,1723.5,4332.4,425.72,13640,3000,130.24,1
5719,440.95,1247.9,119.56,4530.9,3000,98.027,1
5720,1704.1,4334.1,425.72,8957,3000,162.21,1
5720,3484.2,955.5,-491.94,6454.2,3000,168.51,0
5721,1718.7,4372.4,425.72,9034.7,3000,130.89,1
5722,3464,1567.8,-273.82,8651.8,3000,118.86,0
5723,3434.4,1602.7,-273.82,4851.9,3000,133.16,0
5730,1445.1,5178.8,237.52,3712.1,3000,94.357,1
5731,2843.8,2454.5,47.382,9761.6,3000,144.6,1
5732,2888.7,2419.7,47.382,1969.6,3000,271.75,1
5732,3496.7,1335.8,-445.36,10442,3000,142.12,0
5733,3456.4,1359.4,-445.36,9742.8,3000,177.42,0
5734,3475.1,1332.5,-445.36,8843.6,3000,115.32,0
5736,776.16,1687.4,209.43,3257.9,3000,130.96,1
5737,1628.9,2041.5,256.64,6213.6,3000,137.31,1
5738,1706.4,1975.7,256.64,4072.5,3000,154.48,1
5740,1597.4,2030.3,374.98,5810.4,3000,105.91,1
5741,1637,2010.9,374.98,4496.4,3000,114.58,1
5744,2689.5,3238.4,191.76,4740,3000,115.01,1
5745,2629.7,3264,191.76,7857.5,3000,115.83,1
5746,1736.7,2158.2,448.69,6610,3000,120.73,1
5748,2782.5,3192,59.585,11501,3000,138.1,1
5748,1756.8,2107.6,489.46,3735.6,3000,192.77,1
5749,2754.9,3226.1,59.585,4609.8,3000,137.38,1
5750,2452.6,3447.3,221.68,14523,3000,103.41,1
5752,87.668,883.73,239.89,4832.2,3000,120.39,1
5753,133.5,882.32,239.89,5704.3,3000,118.64,1
5754,79.209,896.74,239.89,4788,3000,116.52,1
5758,413.17,1276.8,484.31,8177.5,3000,170.88,1
5759,446.8,1299.4,484.31,8158.1,3000,142.08,1
5759,2977.1,2013.5,-300.83,10337,3000,135.81,0
5760,2916.8,2055.9,-300.83,5562.7,3000,145.26,0
5760,4169.6,2512,-103.9,6100.2,3000,162.84,0
5765,1756.8,4173.8,190.64,14260,3000,124.59,1
5766,1804.1,4182.3,190.64,12232,3000,130.11,1
5767,1749.7,4237.4,190.64,8103.5,3000,132.03,1
5767,5059,2656.9,-112.06,10105,3000,153.76,0
5768,5078.3,2689.4,-112.06,9475.3,3000,143.86,0
5769,5060.3,2669.5,-112.06,4381.7,3000,116.7,0
5772,2052.1,3563.5,117.86,8338.4,3000,127.23,1
5774,1065,1813.4,196.52,3807.9,3000,88.565,1
5775,1045.9,1776.4,196.52,3718.5,3000,113.86,1
5777,3439.4,1637.1,-477.47,5653.2,3000,107.7,0
5778,2516.3,2863.8,-85.468,10875,3000,152.15,0
5778,5432.4,2877.2,136.68,3758,3000,165.74,1
5779,2538.2,2884.4,-85.468,6792.6,3000,152.04,0
5779,5478.3,2826.9,136.68,6220,3000,125.68,1
5782,403.62,1140.2,227.3,4175.5,3000,94.293,1
5783,435.5,1150.4,227.3,8682.9,3000,126.06,1
5783,3628.4,2490.5,195.24,4205.7,3000,121.46,1
5784,429.33,1174.4,227.3,5113.8,3000,156.95,1
5787,2645.1,2512,-37.7,4154.8,3000,267.79,0
5788,2454.3,2373.9,136.55,11072,3000,124.24,1
5789,1552.4,4935.9,263.98,3798.7,3000,150.13,1
5789,3629.4,2471.8,145.1,5370,3000,138.21,1
5790,2449.8,2329.4,123.56,6170.9,3000,126.64,1
5790,5557,2911.9,174.11,6098.2,3000,149.54,1
5791,6034,3141.5,283.36,5038.8,3000,71.601,1
5793,5516,2875.2,173.69,4586.5,3000,101.02,1
5799,1400.7,5401.8,41.485,3783.8,3000,110.43,1
5806,6242.3,3510.4,203.76,4363.5,3000,131.43,1
5807,1080.8,1784.5,496.91,14465,3000,48183,1
5815,661.74,1681.4,224.1,5614.3,3000,135.49,1
5816,680.2,1706,224.1,8937.9,3000,136.39,1
5817,705.8,1654.1,224.1,7256.6,3000,-2.9674,1
5820,645.18,1677.8,231.19,9947.7,3000,114.33,1
5821,590.1,1687.6,231.19,6223.5,3000,125.55,1
5827,3377.9,987.59,-413.02,7591.2,3000,111.42,0
5828,3386.6,992.01,-413.02,7974.4,3000,142.56,0
5829,2861,2438,158.37,9252.9,3000,171.98,1
5830,1813.1,4071.9,209.6,7738.2,3000,112.57,1
5833,3366.7,2612.8,184.96,9330.4,3000,170.34,1
5833,3442,1362.7,-456.85,5004.5,3000,152.91,0
5833,5011.9,2604.4,175.81,12243,3000,128.6,1
5834,5001.9,2637,175.81,12158,3000,128.15,1
5835,4994,2595.8,175.81,5855.3,3000,240.43,1
5835,1495.2,1913.8,292.78,5673.1,3000,142.08,1
5836,1462.1,1916.6,292.78,10327,3000,148.44,1
5837,1430.7,1859.6,292.78,12759,3000,120.85,1
5838,1482,1913.9,292.78,9681.9,3000,142.94,1
5838,2884.7,2457.6,114.64,7433.7,3000,146.85,1
5839,1450.7,1882.7,292.78,9633.2,3000,142.88,1
5842,1472,5831,-53.069,6167.2,3000,144.85,0
5842,3459.2,2572.1,184.86,0.0007,3000,6.01E+05,1
5843,1472.4,5792,-53.069,7810.2,3000,153.24,0
5847,3395.1,2577.3,241.96,14397,3000,126.69,1
5848,3435.4,2545.7,241.96,11851,3000,138.49,1
5848,4750.2,2531.1,144.99,12868,3000,123.21,1
5849,4761.4,2551.6,144.99,10501,3000,120.71,1
5851,3237.2,2466.3,35.23,6239.7,3000,180.46,1
5851,2391.7,3413.9,116.98,7070.9,3000,123.06,1
5852,2441.3,3424.9,116.98,13529,3000,124.36,1
5852,3491.6,2497.5,108.74,12499,3000,135.91,1
5853,3484.7,2509.1,108.74,8699.1,3000,142.18,1
5853,2278.3,3623.1,148.23,11397,3000,151.8,1
5853,1502.1,5205.9,463.13,4062.8,3000,184.01,1
5854,2222,3617.6,148.23,7155.7,3000,114.61,1
5856,1480.8,5251.8,435.99,5394.4,3000,200.12,1
5857,1530.3,5272.9,435.99,6250.8,3000,108.22,1
5859,1430.1,5346.6,-31.645,4528.6,3000,128.05,1
5860,2429.2,3463.6,183.8,4234.6,3000,157.36,1
5860,4812.2,2549.6,178.98,12330,3000,117.85,1
5861,2480.7,3433.7,183.8,5728.1,3000,140.49,1
5861,4816.2,2566.2,178.98,13275,3000,126.87,1
5864,563.19,1469,-248.25,5896,3000,68.794,0
5864,2816.3,2213,-175.61,9838.7,3000,137.26,0
5864,2111.1,2255.9,144.56,3992.6,3000,172.8,1
5865,2837,2232.8,-175.61,14181,3000,138.21,0
5866,4787.6,2584.2,132.05,12199,3000,115.65,1
5867,4828.2,2543.6,132.05,9384.9,3000,131.56,1
5867,1322,1842.7,207.29,6625.6,3000,132.49,1
5868,1354.9,1836.2,207.29,11105,3000,119.14,1
5869,1551.1,5905.8,-54.858,7003.8,3000,161.5,0
5869,5641.5,2966.4,220.34,10344,3000,140.2,1
5870,1503.3,5955.2,-54.858,6254.1,3000,140.4,1
5870,5609,3013.1,220.34,4931.7,3000,130.8,1
5870,4520.6,2644.5,-110.74,5151.9,3000,164.14,0
5871,4540.3,2561,-110.74,5299.9,3000,166.91,0
5872,4562.1,2586.6,-110.74,6944.6,3000,175.44,0
5872,2487.2,2955.9,-81.979,11183,3000,150.83,0
5873,2500.2,2979.9,-81.979,4291.6,3000,135.73,0
5874,5757.6,3048.8,-239.33,4015.9,3000,77.04,0
5874,1645.3,4692.1,370.07,11503,3000,134.12,1
5875,1633,4685.9,370.07,8020,3000,127.25,1
